soilTemperature,volumetric water content,electrical conductivity,Salinity,Total Dissolved Solids,dielectric constant,timestamp,datetime
23.58,100,14000,7700,7000,81.87,1685734089,2023-06-02 13:28:09
23.58,100,14000,7700,7000,81.87,1685734092,2023-06-02 13:28:12
23.58,100,14051,7728,7025,81.87,1685734095,2023-06-02 13:28:15
23.61,100,14100,7755,7050,81.87,1685734098,2023-06-02 13:28:18
23.58,100,14152,7783,7076,81.87,1685734101,2023-06-02 13:28:21
23.61,100,14462,7954,7231,81.87,1685734104,2023-06-02 13:28:24
23.61,100,14408,7924,7204,81.87,1685734107,2023-06-02 13:28:27
23.58,100,14357,7896,7178,81.87,1685734110,2023-06-02 13:28:30
23.61,100,14357,7896,7178,81.87,1685734113,2023-06-02 13:28:33
23.61,100,14357,7896,7178,81.87,1685734116,2023-06-02 13:28:36
23.58,100,14690,8079,7345,81.87,1685734119,2023-06-02 13:28:39
23.58,100,14635,8049,7317,81.87,1685734122,2023-06-02 13:28:42
23.61,100,14578,8017,7289,81.87,1685734125,2023-06-02 13:28:45
23.58,100,14523,7987,7261,81.87,1685734128,2023-06-02 13:28:48
23.61,100,14520,7986,7260,81.87,1685734131,2023-06-02 13:28:51
23.58,100,14520,7986,7260,81.87,1685734134,2023-06-02 13:28:54
23.58,100,14577,8017,7288,81.87,1685734137,2023-06-02 13:28:57
23.61,100,14575,8016,7287,81.87,1685734140,2023-06-02 13:29:00
23.61,100,14575,8016,7287,81.87,1685734143,2023-06-02 13:29:03
23.58,100,14575,8016,7287,81.87,1685734146,2023-06-02 13:29:06
23.58,100,14915,8203,7457,81.87,1685734149,2023-06-02 13:29:09
23.61,100,15377,8457,7688,81.87,1685734152,2023-06-02 13:29:12
23.58,100,15440,8492,7720,81.87,1685734156,2023-06-02 13:29:16
23.58,100,15887,8737,7943,81.87,1685734159,2023-06-02 13:29:19
23.58,100,15887,8737,7943,81.87,1685734162,2023-06-02 13:29:22
23.58,100,15887,8737,7943,81.87,1685734165,2023-06-02 13:29:25
23.58,100,15952,8773,7976,81.87,1685734168,2023-06-02 13:29:28
23.58,100,16085,8846,8042,81.87,1685734171,2023-06-02 13:29:31
23.58,100,16151,8883,8075,81.87,1685734174,2023-06-02 13:29:34
23.58,100,16700,9185,8350,81.87,1685734177,2023-06-02 13:29:37
23.58,100,16772,9224,8386,81.87,1685734180,2023-06-02 13:29:40
23.58,100,16844,9264,8422,81.87,1685734183,2023-06-02 13:29:43
23.58,100,16916,9303,8458,81.87,1685734186,2023-06-02 13:29:46
23.58,100,17063,9384,8531,81.87,1685734189,2023-06-02 13:29:49
23.58,100,17138,9425,8569,81.87,1685734192,2023-06-02 13:29:52
23.58,100,17212,9466,8606,81.87,1685734195,2023-06-02 13:29:55
23.58,100,17212,9466,8606,81.87,1685734198,2023-06-02 13:29:58
23.58,100,17212,9466,8606,81.87,1685734201,2023-06-02 13:30:01
23.58,100,17212,9466,8606,81.87,1685734204,2023-06-02 13:30:04
23.58,100,17212,9466,8606,81.87,1685734207,2023-06-02 13:30:07
23.58,100,17287,9507,8643,81.87,1685734210,2023-06-02 13:30:10
23.58,100,17287,9507,8643,81.87,1685734213,2023-06-02 13:30:13
23.58,100,17287,9507,8643,81.87,1685734216,2023-06-02 13:30:16
23.58,100,17287,9507,8643,81.87,1685734219,2023-06-02 13:30:19
23.58,100,17364,9550,8682,81.87,1685734222,2023-06-02 13:30:22
23.58,100,17364,9550,8682,81.87,1685734225,2023-06-02 13:30:25
23.58,100,17364,9550,8682,81.87,1685734228,2023-06-02 13:30:28
23.58,100,17442,9593,8721,81.87,1685734231,2023-06-02 13:30:31
23.58,100,17364,9550,8682,81.87,1685734234,2023-06-02 13:30:34
23.58,100,17442,9593,8721,81.87,1685734237,2023-06-02 13:30:37
23.58,100,17442,9593,8721,81.87,1685734240,2023-06-02 13:30:40
23.58,100,17364,9550,8682,81.87,1685734243,2023-06-02 13:30:43
23.58,100,17364,9550,8682,81.87,1685734246,2023-06-02 13:30:46
23.58,100,17287,9507,8643,81.87,1685734249,2023-06-02 13:30:49
23.58,100,17364,9550,8682,81.87,1685734252,2023-06-02 13:30:52
23.58,100,17364,9550,8682,81.87,1685734255,2023-06-02 13:30:55
23.58,100,17442,9593,8721,81.87,1685734258,2023-06-02 13:30:58
23.58,100,17519,9635,8759,81.87,1685734261,2023-06-02 13:31:01
23.58,100,17519,9635,8759,81.87,1685734264,2023-06-02 13:31:04
23.58,100,17597,9678,8798,81.87,1685734326,2023-06-02 13:32:06
23.58,100,17519,9635,8759,81.87,1685734329,2023-06-02 13:32:09
23.58,100,17519,9635,8759,81.87,1685734332,2023-06-02 13:32:12
23.58,100,17519,9635,8759,81.87,1685734335,2023-06-02 13:32:15
23.58,100,17519,9635,8759,81.87,1685734338,2023-06-02 13:32:18
23.58,100,17676,9721,8838,81.87,1685734341,2023-06-02 13:32:21
23.58,100,18592,10225,9296,81.87,1685734344,2023-06-02 13:32:24
23.58,100,18681,10274,9340,81.87,1685734347,2023-06-02 13:32:27
23.58,100,18770,10323,9385,81.87,1685734350,2023-06-02 13:32:30
23.58,100,18859,10372,9429,81.87,1685734353,2023-06-02 13:32:33
23.58,100,18948,10421,9474,81.87,1685734356,2023-06-02 13:32:36
23.58,100,18948,10421,9474,81.87,1685734359,2023-06-02 13:32:39
23.58,100,18948,10421,9474,81.87,1685734362,2023-06-02 13:32:42
23.58,100,19040,10472,9520,81.87,1685734365,2023-06-02 13:32:45
23.58,100,19132,10522,9566,81.87,1685734368,2023-06-02 13:32:48
23.58,100,19224,10573,9612,81.87,1685734371,2023-06-02 13:32:51
23.58,100,19317,10624,9658,81.87,1685734374,2023-06-02 13:32:54
23.58,100,19413,10677,9706,81.87,1685734377,2023-06-02 13:32:57
23.58,100,19509,10729,9754,81.87,1685734380,2023-06-02 13:33:00
23.58,100,19605,10782,9802,81.87,1685734383,2023-06-02 13:33:03
23.58,100,19775,10876,9887,81.87,1685734386,2023-06-02 13:33:06
23.58,100,19775,10876,9887,81.87,1685734389,2023-06-02 13:33:09
23.58,100,19775,10876,9887,81.87,1685734392,2023-06-02 13:33:12
23.58,100,19775,10876,9887,81.87,1685734395,2023-06-02 13:33:15
23.58,100,19701,10835,9850,81.87,1685734398,2023-06-02 13:33:18
23.58,100,19605,10782,9802,81.87,1685734401,2023-06-02 13:33:21
23.58,100,19605,10782,9802,81.87,1685734404,2023-06-02 13:33:24
23.58,100,19605,10782,9802,81.87,1685734407,2023-06-02 13:33:27
23.58,100,20000,11000,10000,81.87,1685734410,2023-06-02 13:33:30
23.58,100,20000,11000,10000,81.87,1685734413,2023-06-02 13:33:33
23.58,100,20000,11000,10000,81.87,1685734416,2023-06-02 13:33:36
23.58,100,19925,10958,9962,81.87,1685734419,2023-06-02 13:33:39
23.58,100,19850,10917,9925,81.87,1685734422,2023-06-02 13:33:42
23.58,100,19850,10917,9925,81.87,1685734425,2023-06-02 13:33:45
23.58,100,19850,10917,9925,81.87,1685734428,2023-06-02 13:33:48
23.58,100,19925,10958,9962,81.87,1685734431,2023-06-02 13:33:51
23.58,100,20000,11000,10000,81.87,1685734434,2023-06-02 13:33:54
23.58,100,20000,11000,10000,81.87,1685734437,2023-06-02 13:33:57
23.58,100,19925,10958,9962,81.87,1685734440,2023-06-02 13:34:00
23.58,100,19925,10958,9962,81.87,1685734443,2023-06-02 13:34:03
23.58,100,19925,10958,9962,81.87,1685734446,2023-06-02 13:34:06
23.58,100,19850,10917,9925,81.87,1685734449,2023-06-02 13:34:09
23.58,100,19850,10917,9925,81.87,1685734452,2023-06-02 13:34:12
23.58,100,19775,10876,9887,81.87,1685734455,2023-06-02 13:34:15
23.58,100,19775,10876,9887,81.87,1685734458,2023-06-02 13:34:18
23.58,100,19850,10917,9925,81.87,1685734461,2023-06-02 13:34:21
23.58,100,19925,10958,9962,81.87,1685734465,2023-06-02 13:34:25
23.58,100,20000,11000,10000,81.87,1685734468,2023-06-02 13:34:28
23.58,100,18592,10225,9296,81.87,1685734471,2023-06-02 13:34:31
23.58,100,18681,10274,9340,81.87,1685734474,2023-06-02 13:34:34
23.58,100,18770,10323,9385,81.87,1685734477,2023-06-02 13:34:37
23.61,100,18856,10370,9428,81.87,1685734480,2023-06-02 13:34:40
23.58,100,18945,10419,9472,81.87,1685734483,2023-06-02 13:34:43
23.58,100,18856,10370,9428,81.87,1685734486,2023-06-02 13:34:46
23.58,100,18767,10321,9383,81.87,1685734489,2023-06-02 13:34:49
23.58,100,18770,10323,9385,81.87,1685734492,2023-06-02 13:34:52
23.58,100,18770,10323,9385,81.87,1685734495,2023-06-02 13:34:55
23.61,100,18856,10370,9428,81.87,1685734498,2023-06-02 13:34:58
23.58,100,18945,10419,9472,81.87,1685734501,2023-06-02 13:35:01
23.58,100,18945,10419,9472,81.87,1685734504,2023-06-02 13:35:04
23.58,100,18945,10419,9472,81.87,1685734507,2023-06-02 13:35:07
23.58,100,18859,10372,9429,81.87,1685734510,2023-06-02 13:35:10
23.58,100,18770,10323,9385,81.87,1685734513,2023-06-02 13:35:13
23.58,100,18248,10036,9124,81.87,1685734516,2023-06-02 13:35:16
23.58,100,18334,10083,9167,81.87,1685734519,2023-06-02 13:35:19
23.61,100,18417,10129,9208,81.87,1685734522,2023-06-02 13:35:22
23.58,100,18592,10225,9296,81.87,1685734525,2023-06-02 13:35:25
23.61,100,18675,10271,9337,81.87,1685734528,2023-06-02 13:35:28
23.58,100,18764,10320,9382,81.87,1685734531,2023-06-02 13:35:31
23.61,100,18764,10320,9382,81.87,1685734534,2023-06-02 13:35:34
23.58,100,18764,10320,9382,81.87,1685734537,2023-06-02 13:35:37
23.61,100,18764,10320,9382,81.87,1685734540,2023-06-02 13:35:40
23.58,100,18764,10320,9382,81.87,1685734543,2023-06-02 13:35:43
23.58,100,18856,10370,9428,81.87,1685734546,2023-06-02 13:35:46
23.58,100,18948,10421,9474,81.87,1685734549,2023-06-02 13:35:49
23.58,100,18951,10423,9475,81.87,1685734552,2023-06-02 13:35:52
23.58,100,18862,10374,9431,81.87,1685734555,2023-06-02 13:35:55
23.58,100,18773,10325,9386,81.87,1685734558,2023-06-02 13:35:58
23.61,100,17905,9847,8952,81.87,1685734561,2023-06-02 13:36:01
23.61,100,17905,9847,8952,81.87,1685734564,2023-06-02 13:36:04
23.61,100,18580,10219,9290,81.87,1685734567,2023-06-02 13:36:07
23.61,100,18669,10267,9334,81.87,1685734570,2023-06-02 13:36:10
23.61,100,18758,10316,9379,81.87,1685734573,2023-06-02 13:36:13
23.61,100,18847,10365,9423,81.87,1685734576,2023-06-02 13:36:16
23.61,100,18847,10365,9423,81.87,1685734579,2023-06-02 13:36:19
23.63,100,18756,10315,9378,81.87,1685734582,2023-06-02 13:36:22
23.61,100,18756,10315,9378,81.87,1685734585,2023-06-02 13:36:25
23.61,100,18236,10029,9118,81.87,1685734588,2023-06-02 13:36:28
23.63,100,18320,10076,9160,81.87,1685734591,2023-06-02 13:36:31
23.61,100,18406,10123,9203,81.87,1685734594,2023-06-02 13:36:34
23.63,100,18490,10169,9245,81.87,1685734597,2023-06-02 13:36:37
23.63,100,19297,10613,9648,81.87,1685734600,2023-06-02 13:36:40
23.61,100,19299,10614,9649,81.87,1685734603,2023-06-02 13:36:43
