Elevation_,x,y
1771.9230,663444.2151467914,5883760.1314778375
1771.9230,663446.2344874578,5883760.2022760818
1771.8968,663448.2705168546,5883760.2772067497
1771.9034,663450.2992968652,5883760.3543408811
1771.8738,663452.3259895541,5883760.4435412847
1771.8738,663454.3487065092,5883760.5116743706
1771.8541,663456.3687471265,5883760.5816099783
1771.8017,663458.3938332414,5883760.7238694420
1771.8017,663460.4227985302,5883760.7778545627
1771.8115,663462.4407454986,5883760.8639776688
1771.8017,663464.4640114678,5883760.8923838167
1771.7688,663466.4896026980,5883760.9332292629
1771.8246,663468.5142026778,5883761.0248147892
1771.8738,663470.5495096536,5883761.0461737048
1771.9296,663472.5646468464,5883761.0789827574
1771.9559,663474.6004307610,5883761.1414456889
1771.9821,663476.6220203805,5883761.2033144822
1772.0444,663478.6422796396,5883761.2865169058
1772.0904,663480.6737393514,5883761.3440472661
1772.0969,663482.7023293250,5883761.3972496158
1772.1527,663484.7210405370,5883761.4747232916
1772.1921,663486.7552413384,5883761.5639714226
1772.2282,663488.7601372570,5883761.6356315007
1772.1888,663490.7864960976,5883761.7405363554
1772.1790,663492.8023309596,5883761.7882978283
1772.0543,663494.8217508914,5883761.8567810245
1771.9755,663496.8588035920,5883761.9489142420
1771.8640,663498.8931216070,5883762.0170161016
1771.8377,663500.9286249856,5883762.0995226409
1771.7885,663502.9634673768,5883762.1679781312
1771.7721,663504.9942407700,5883762.2161424868
1771.7524,663507.0145087736,5883762.3325377936
1771.7524,663509.0450408220,5883762.3858174812
1771.7164,663511.0650216629,5883762.4496501777
1771.6835,663513.0965470396,5883762.5328057213
1771.6671,663515.1296088048,5883762.5748170791
1771.6278,663517.1541487494,5883762.6307909312
1771.6015,663519.1947949622,5883762.7296254467
1771.5654,663521.2370016322,5883762.7964468403
1771.5589,663523.2809836938,5883762.8682287689
1771.4933,663525.3039352554,5883762.9412989598
1771.4375,663527.3491922930,5883763.0209201882
1771.4145,663529.3688874576,5883763.0892046373
1771.3916,663531.3966457826,5883763.1274791053
1771.3850,663533.4123377778,5883763.1774796732
1771.3522,663535.4380048031,5883763.2633399609
1771.3522,663537.4641696631,5883763.3562327726
1771.3620,663539.4749651094,5883763.3944891654
1771.3850,663541.4985231578,5883763.4379692599
1771.3981,663543.5240371730,5883763.5420882311
1771.4014,663545.5478136940,5883763.6342349844
1771.3751,663547.5880086168,5883763.6695999112
1771.3587,663549.6088055178,5883763.7488421993
1771.3227,663551.6333692002,5883763.8434679331
1771.3456,663553.6568387742,5883763.8856140114
1771.3653,663555.6709282874,5883763.9688612884
1771.3620,663557.6911083790,5883764.0642309003
1771.3883,663559.7188148655,5883764.1079714540
1771.3850,663561.7404495482,5883764.1685415609
1771.4014,663563.7726342364,5883764.2264658967
1771.3850,663565.8027931150,5883764.3162778765
1771.3653,663567.8366076068,5883764.4089989588
1771.4276,663569.8621304582,5883764.4636924546
1771.4769,663571.8812935246,5883764.5141615747
1771.5490,663573.8739406362,5883764.5734144645
1771.6048,663575.8846321180,5883764.6521006124
1771.6770,663577.8932549732,5883764.7363956403
1771.6835,663579.9089303416,5883764.7947660284
1771.7131,663581.9249686348,5883764.8267610045
1771.7032,663583.9567199284,5883764.8757715644
1771.7328,663585.9649122364,5883764.9235343188
1771.7721,663587.9865874640,5883764.9671925213
1771.8279,663589.9877305896,5883765.1803971464
1771.8804,663592.0059428852,5883765.2685880968
1771.9526,663594.0254160194,5883765.3748606928
1772.0313,663596.0349171124,5883765.4412668198
1772.0182,663598.0583733034,5883765.4405635642
1772.0346,663600.0637328821,5883765.4612902701
1772.0904,663602.0915732912,5883765.5050533116
1772.1297,663604.1163327334,5883765.5664159162
1772.1822,663606.1377053718,5883765.6464810995
1772.2118,663608.1514322596,5883765.6971141491
1772.2019,663610.1653082332,5883765.8279211549
1772.1888,663612.1899715348,5883765.9687838536
1772.1691,663614.2209262408,5883765.9664502712
1772.1133,663616.2451898752,5883765.9774733875
1772.0641,663618.2615062526,5883766.0799741820
1772.0018,663620.3063959000,5883766.0996078923
1771.9427,663622.3365289548,5883766.1882181689
1771.8607,663624.3554193418,5883766.2860215046
1771.7721,663626.3830064384,5883766.3588470938
1771.7656,663628.4096514134,5883766.4671603050
1771.7459,663630.4404491024,5883766.4891013317
1771.6475,663632.4783881099,5883766.6063749911
1771.5523,663634.5045001330,5883766.6359520406
1771.4440,663636.5450192932,5883766.6992020002
1771.4014,663638.5726990524,5883766.8066640534
1771.4178,663640.6088007748,5883766.8598554134
1771.4604,663642.6420463648,5883766.9279817287
1771.4900,663644.6692243932,5883767.0344271520
1771.5162,663646.6935966134,5883767.0560445460
1771.4965,663648.7247079668,5883767.1218737531
1771.4506,663650.7537964418,5883767.2312818747
1771.4047,663652.7857671716,5883767.2404677523
1771.3784,663654.8192226721,5883767.3004782442
1771.3883,663656.8679522896,5883767.3825001214
1771.3719,663658.9028099256,5883767.4603752997
1771.3259,663660.9294181280,5883767.5560077494
1771.3095,663662.9426086082,5883767.6243493054
1771.3391,663664.9714579920,5883767.6896628598
1771.3030,663667.0024623490,5883767.7822188567
1771.3161,663669.0289662112,5883767.8101536883
1771.2931,663671.0591020642,5883767.8711712705
1771.2800,663673.0943166908,5883767.9661003742
1771.2964,663675.1185827187,5883768.0360496799
1771.2767,663677.1447122126,5883768.1181999715
1771.2505,663679.1802711310,5883768.2325173626
1771.2078,663681.2116429382,5883768.2867893940
1771.1455,663683.2527071198,5883768.3694517948
1771.0864,663685.2803732500,5883768.4065634022
1771.0799,663687.3138251692,5883768.4155917466
1771.0635,663689.3528539920,5883768.4871641891
1771.0930,663691.3675036884,5883768.5206052754
1771.0996,663693.3929680260,5883768.6517313607
1771.0930,663695.4212547758,5883768.7964272983
1771.0602,663697.4517182658,5883768.8792907801
1770.9880,663699.4868090572,5883768.9640945233
1770.9683,663701.5187144240,5883768.9712946052
1770.9585,663703.5585725658,5883768.9930190137
1771.0077,663705.5967190368,5883769.0708035612
1771.0372,663707.6336012046,5883769.0972159747
1771.0503,663709.6583866080,5883769.2639560532
1771.0569,663711.6918945360,5883769.3676395528
1771.0536,663713.7353825746,5883769.3694501249
1771.0963,663715.7632949584,5883769.4445515387
1771.0339,663717.7951930562,5883769.5128864534
1771.0438,663719.8273077362,5883769.5355783291
1771.0864,663721.8467232954,5883769.6474701222
1771.0471,663723.8832007444,5883769.6837852960
1771.0766,663725.8863232192,5883769.7288727285
1768.9572,663735.5304098669,5883512.8284643926
1768.9670,663735.1155225874,5883512.8469302161
1769.0654,663733.0681784014,5883512.7387620443
1769.1639,663731.0107491884,5883512.6156644654
1769.2393,663728.9423050728,5883512.4714818094
1769.2754,663726.9086044939,5883512.3368364638
1769.2787,663724.8427081800,5883512.1828328604
1769.2787,663722.8048855346,5883512.0412565870
1769.2623,663720.7561959608,5883511.9469658500
1769.2623,663718.7034491382,5883511.8379514152
1769.2820,663716.6690041126,5883511.6976064565
1769.3574,663714.6214105120,5883511.5888809543
1769.3738,663712.5723160660,5883511.5044895755
1769.4493,663710.5348136892,5883511.4124777885
1769.5018,663708.4706394430,5883511.3711093562
1769.5543,663706.4157829926,5883511.3514378807
1769.5838,663704.3692011002,5883511.4174508685
1769.5937,663702.3236126794,5883511.4386267681
1769.6199,663700.2613478724,5883511.3177156681
1769.6658,663698.2119957024,5883511.1445800429
1769.7183,663696.1501347906,5883511.1218903726
1769.7643,663694.1391466372,5883510.9583048588
1769.7643,663692.0727916256,5883510.8609741330
1769.7643,663690.0401640800,5883510.7793810712
1769.7413,663687.9878597158,5883510.7379810289
1769.7577,663685.9452178262,5883510.6865564594
1769.7216,663683.9049398452,5883510.6051503848
1769.7446,663681.8638367590,5883510.5675867712
1769.7118,663679.8015658098,5883510.4724048646
1769.6790,663677.7711181636,5883510.3858808707
1769.6199,663675.7048230618,5883510.3103827760
1769.5280,663673.6707616101,5883510.3101405762
1769.4591,663671.5989562758,5883510.2566138385
1769.3870,663669.5407509288,5883510.1975393100
1769.2688,663667.4797604678,5883510.1355870506
1769.2164,663665.4382047178,5883510.0562607991
1769.0786,663663.3666149604,5883509.9688962474
1768.9801,663661.3154424080,5883509.8923613681
1768.9244,663659.2614004673,5883509.7937946301
1768.8620,663657.2070131636,5883509.7112505995
1768.7603,663655.1423587404,5883509.6702227788
1768.6553,663653.0803148490,5883509.5801819731
1768.5799,663651.0298778642,5883509.4938782724
1768.5274,663648.9876942562,5883509.3956090594
1768.4880,663646.9259665220,5883509.2884346386
1768.4355,663644.8847552752,5883509.2226015804
1768.3732,663642.8326019676,5883509.2121797781
1768.3207,663640.7700380734,5883509.1491832417
1768.2190,663638.7206109960,5883509.0430999426
1768.1862,663636.6653069890,5883508.9795733606
1768.1271,663634.6173849796,5883508.9453603216
1768.0713,663632.5611255480,5883508.8862566929
1768.0418,663630.5121414775,5883508.8084735060
1768.0320,663628.4534150418,5883508.7666572398
1768.0156,663626.4042750110,5883508.7229418904
1767.9959,663624.3545438402,5883508.6611694572
1767.9926,663622.3114297828,5883508.5685584564
1768.0549,663620.2788001286,5883508.5067028888
1768.1074,663618.2290892552,5883508.4364715917
1768.1402,663616.2003505428,5883508.3706306964
1768.0943,663614.1506297000,5883508.2869281266
1768.1566,663612.1151086760,5883508.2253114609
1768.1895,663610.0715741954,5883508.0860380335
1768.2157,663608.0246165544,5883508.0392873129
1768.2190,663605.9844489064,5883507.9762900183
1768.2354,663603.9427592017,5883507.8438741248
1768.1960,663601.8847571987,5883507.7631234238
1768.1665,663599.8510420148,5883507.6878781822
1768.2124,663597.8232838520,5883507.6129482603
1768.1993,663595.7916791526,5883507.5190708423
1768.2419,663593.7671251656,5883507.5074955104
1768.2879,663591.7261673864,5883507.4755424364
1768.3830,663589.7043282704,5883507.4079438038
1768.4093,663587.6816257662,5883507.3814026685
1768.4913,663585.6427217106,5883507.3206840036
1768.5438,663583.6254634998,5883507.2465634532
1768.6094,663581.5962038864,5883507.1920765759
1768.6881,663579.5580895966,5883507.1357298559
1768.7144,663577.5244691432,5883507.0459112031
1768.7702,663575.4828316178,5883507.0004691929
1768.8161,663573.4449270724,5883506.9478065884
1768.8686,663571.4196242270,5883506.8441333519
1768.8620,663569.3753520170,5883506.7579634273
1768.8916,663567.3364212246,5883506.7452410636
1768.7570,663565.2992863588,5883506.6404989930
1768.8620,663563.2714901558,5883506.5194858303
1768.8817,663561.2229781176,5883506.4711432820
1768.8948,663559.2106645354,5883506.4093381045
1768.9112,663557.1736331208,5883506.4117162935
1768.9375,663555.1424880244,5883506.3614074271
1768.9440,663553.1235476376,5883506.2638600627
1768.8883,663551.1051341532,5883506.1449533934
1768.8981,663549.0517998062,5883506.0551429167
1768.9342,663547.0238378278,5883505.9665321941
1768.8883,663544.9694936704,5883505.8492983384
1768.8981,663542.9374398612,5883505.7882746141
1768.8489,663540.8749602382,5883505.7562776702
1768.9047,663538.8494232156,5883505.6752131330
1768.9637,663536.8033969222,5883505.6562493034
1769.0097,663534.7783579078,5883505.6058231527
1769.0687,663532.7341219118,5883505.5028571105
1769.0490,663530.7130870830,5883505.3683928400
1769.0392,663528.6727901630,5883505.3092097612
1769.0851,663526.6357345310,5883505.2375561120
1769.0654,663524.5963105528,5883505.1389886318
1769.0457,663522.5609393520,5883505.0631630393
1769.0326,663520.5027992981,5883505.0356651805
1769.0293,663518.4663092236,5883505.0595676964
1768.9998,663516.4118598996,5883504.9611597015
1768.9604,663514.4009851590,5883504.8650169848
1768.9375,663512.3353802214,5883504.8027514983
1768.9309,663510.3005080556,5883504.7201561164
1768.9506,663508.2638021782,5883504.6303730765
1768.9703,663506.2187273476,5883504.5894085430
1768.9703,663504.1821630264,5883504.5053106220
1768.9670,663502.1267054687,5883504.4423932293
1769.0392,663500.0823335422,5883504.4260623520
1769.1081,663498.0411047230,5883504.3273333348
1769.1311,663495.9947142256,5883504.2718535746
1769.1803,663493.9599906540,5883504.1593185859
1769.1146,663491.9165080044,5883504.1129585365
1769.1114,663489.8712847452,5883504.0291283717
1769.1835,663487.8454406642,5883503.9806988109
1769.1573,663485.7889392776,5883503.9208704969
1769.1606,663483.7429588794,5883503.8277755771
1769.1737,663481.6953016816,5883503.7445340380
1769.2328,663479.6427319228,5883503.7051069783
1769.3017,663477.6090660684,5883503.6087598959
1769.3574,663475.5758402210,5883503.5290189674
1769.3804,663473.5389465542,5883503.4900172772
1769.4296,663471.5239380609,5883503.4108987423
1769.4263,663469.4894493426,5883503.3091825508
1769.3213,663467.4512385664,5883503.2517667748
1769.3476,663465.4208766484,5883503.1312643886
1769.3312,663463.3774429858,5883503.1385860965
1769.4198,663461.3457185832,5883503.0738224871
1769.4362,663459.3090918039,5883502.9207080901
1769.4362,663457.2863408496,5883502.9192727432
1769.3246,663455.2614961932,5883502.8060886590
1769.3246,663453.2206816364,5883502.7837750055
1769.2328,663451.1870333112,5883502.8109204918
1769.1048,663449.1438617444,5883502.7180473832
1769.0293,663447.1235058486,5883502.6148179406
1768.9801,663445.0832638236,5883502.5383026162
1768.9276,663443.0398811158,5883502.4988701446
1768.8489,663441.0252695178,5883502.4336959859
1768.7964,663438.9813718166,5883502.3660776140
1768.7406,663436.9408911694,5883502.1981440336
1768.6225,663434.8943563184,5883502.1902294168
1768.5733,663432.8590443310,5883502.1323703658
1768.5602,663430.7924736087,5883501.9744624570
1768.5864,663428.7470594927,5883501.9592399206
1768.6192,663426.7132914428,5883501.9387363745
1768.6094,663424.6483103400,5883501.9211789500
1768.5602,663422.6011737926,5883501.8561295094
1768.5963,663420.5585800082,5883501.8289813465
1768.5405,663418.5004846390,5883501.6722581703
1768.5307,663416.4782101490,5883501.5288924109
1768.5044,663414.4163288304,5883501.2943238132
1768.4814,663412.3818406754,5883501.1965289600
1768.5438,663410.3514728054,5883501.1214781674
1768.5405,663408.3059375680,5883501.0290987091
1768.5602,663406.2639051732,5883500.9342785059
1768.5471,663404.2260376548,5883500.9928105874
1768.4913,663402.1793593098,5883500.9576257160
1768.4191,663400.1305539171,5883500.9140184680
1768.3207,663398.0881438836,5883500.9031423824
1768.2715,663396.0341851840,5883500.8592500445
1768.2846,663393.9947428718,5883500.8262079330
1768.2748,663391.9486384928,5883500.7958347676
1768.2780,663389.9025000208,5883500.7290517772
1768.2780,663387.8641392790,5883500.6544063892
1768.2748,663385.8247431692,5883500.5688148858
1768.3338,663383.7926440178,5883500.4953865511
1768.3535,663381.7494579478,5883500.4068841264
1768.3830,663379.7208148756,5883500.2969429819
1768.3535,663377.6794091638,5883500.2053852798
1768.3633,663375.6490515072,5883500.1379209394
1768.3961,663373.6018185656,5883500.0717757093
1768.4650,663371.5589994508,5883499.9665885083
1768.4683,663369.5206580528,5883499.9721193593
1768.4749,663367.4807361122,5883499.8881879263
1768.5044,663365.4391904126,5883499.7751412624
1768.5274,663363.4021999538,5883499.7488762885
1768.4913,663361.3564834950,5883499.6854601800
1768.5077,663359.3258623140,5883499.5725653851
1768.3765,663357.2831158296,5883499.6090164576
1768.3666,663355.2446638106,5883499.4425229533
1768.4421,663353.1977046052,5883499.2777448827
1768.5044,663351.1658935536,5883499.3593311897
1768.5635,663349.1557450836,5883499.2714107167
1768.5602,663347.1055531640,5883499.2508271486
1768.5864,663345.0797412406,5883499.1345391124
1768.4749,663343.0393621135,5883498.9478319269
1768.4880,663341.0323857164,5883499.0090012485
1768.4913,663338.9931615298,5883498.9912440917
1768.5241,663336.9661174378,5883498.7929682964
1768.5110,663334.9326818899,5883498.7135026148
1768.5044,663332.9016336342,5883498.6111821812
1768.4913,663330.8548578332,5883498.5710139452
1768.4716,663328.8140149850,5883498.5023217732
1768.4322,663326.7841661718,5883498.3529462228
1768.4716,663324.7592931668,5883498.2977153035
1768.5143,663322.7269136844,5883498.1872257590
1768.4946,663320.7029619958,5883498.1600866187
1768.4650,663318.6521029890,5883498.1157762213
1768.4946,663316.6377414078,5883498.1378452703
1768.5241,663314.5882956632,5883498.1268765861
1768.4913,663312.5546063442,5883498.0548718143
1768.5372,663310.5287106660,5883497.9922633870
