_id,batteryVoltage,devEUI,device,humidity,irSignal1,irSignal2,irSignal3,irSignal4,irtemperature,local_datetime,packetVersion,pressure,rssi,sensor,site,snr,soilConductivity,soilDielectric,soilDissolved,soilMoisture,soilSalinity,soilTemperature,status,temperature,timeSeconds,timestamp
636ed992587d3a910181153f,6.727,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 5:24:01 PM",DYNAMIC_DATA,625,-107,2,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,353698,1668209041000
636edb2e587d3a910181157d,7.205,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 5:30:53 PM",DYNAMIC_DATA,689.3,-121,5,Test,0.20000000298023224,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,114116,1668209453000
636edc92587d3a91018115c6,7.088,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337315,338215,335568,334851,22.7,"11/11/2022, 5:36:49 PM",DYNAMIC_DATA,615.1,-45,1,Test,9.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,355622,1668209809000
636ee111587d3a9101811674,6.729,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 5:56:00 PM",DYNAMIC_DATA,625,-108,2,Test,7.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,355617,1668210960000
636ee2b2587d3a91018116b5,7.051,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 6:02:56 PM",DYNAMIC_DATA,689.3,-118,5,Test,0.20000000298023224,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,116039,1668211376000
636ee411587d3a910181170d,7.011,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340158,337546,335070,334598,20,"11/11/2022, 6:08:47 PM",DYNAMIC_DATA,615.1,-45,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,357541,1668211727000
636ee890587d3a91018117c2,6.742,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,17,"11/11/2022, 6:27:59 PM",DYNAMIC_DATA,625,-107,2,Test,7.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,357536,1668212879000
636eea35587d3a91018117f2,7.199,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 6:35:00 PM",DYNAMIC_DATA,689.3,-116,5,Test,0.20000000298023224,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,117963,1668213300000
636eeb8f587d3a910181184a,7.024,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,338706,336443,334898,335517,20.9,"11/11/2022, 6:40:46 PM",DYNAMIC_DATA,615.1,-45,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,359459,1668213646000
636ef00e587d3a91018118f0,6.723,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,17.4,"11/11/2022, 6:59:57 PM",DYNAMIC_DATA,625,-108,2,Test,6.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,359455,1668214797000
636ef1b8587d3a9101811939,7.122,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 7:07:03 PM",DYNAMIC_DATA,689.3,-120,5,Test,0.20000000298023224,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,119886,1668215223000
